306	8
307	8
308	8
309	8
310	8
311	8
312	8
313	9
314	8
315	8
316	8
317	8
318	8
319	8
320	8
321	8
322	8
323	8
324	8
325	9
326	8
327	8
328	8
329	8
330	8
331	8
332	8
333	8
334	8
335	8
336	8
337	8
338	8
339	8
340	8
341	8
342	8
343	9
344	8
345	8
346	8
347	8
348	8
349	8
350	8
351	8
352	8
353	8
354	8
355	8
356	8
357	8
358	8
359	8
360	8
361	9
362	8
363	8
364	8
365	8
366	8
367	8
368	8
369	8
370	8
371	8
372	8
373	8
374	8
375	8
376	8
377	8
378	8
379	9
380	8
381	8
382	8
383	8
384	8
385	8
386	8
387	8
388	8
389	8
390	8
391	8
392	8
393	8
394	8
395	8
396	8
397	9
398	8
399	8
400	8
401	8
402	8
403	8
404	8
405	8
406	8
407	8
408	8
409	8
410	8
411	8
412	8
413	8
414	8
415	8
416	8
417	8
418	8
419	8
420	8
421	8
422	8
423	8
424	7
425	8
426	8
427	8
428	8
429	8
430	8
431	8
432	8
433	8
434	8
435	7
436	8
437	7
438	8
439	7
440	8
441	8
442	7
443	8
444	7
445	8
446	8
447	7
448	8
449	8
450	7
451	8
452	7
453	8
454	8
455	8
456	8
457	8
458	8
459	8
460	7
461	8
462	7
463	7
464	8
465	8
466	8
467	8
468	8
469	8
470	8
471	8
472	8
473	8
474	8
475	7
476	8
477	8
478	8
479	8
480	8
481	7
482	8
483	8
484	8
485	8
486	8
487	8
488	8
489	8
490	8
491	8
492	8
493	8
494	8
495	8
496	8
497	8
498	8
499	7
500	8
501	7
502	8
503	8
504	8
505	9
506	8
507	8
508	8
509	8
510	8
511	8
512	8
513	8
514	8
515	8
516	8
517	8
518	8
519	8
520	8
521	8
522	8
523	9
524	8
525	8
526	8
527	8
528	8
529	8
530	8
531	8
532	8
533	8
534	8
535	8
536	8
537	8
538	8
539	8
540	8
541	9
542	8
543	8
544	8
545	8
546	8
547	8
548	8
549	8
550	8
551	8
552	8
553	8
554	8
555	8
556	8
557	8
558	8
559	9
560	8
561	8
562	8
563	8
564	8
565	8
566	8
567	8
568	8
569	8
570	8
571	8
572	8
573	8
574	8
575	8
576	8
577	9
578	8
579	8
580	8
581	8
582	8
583	8
584	8
585	8
586	8
587	8
588	8
589	8
590	8
591	8
592	8
593	8
594	8
595	9
596	8
597	8
598	8
599	8
600	8
601	8
602	8
603	8
604	8
605	8
606	8
607	8
608	8
609	8
610	8
611	8
612	8
613	9
614	8
615	8
616	8
617	8
618	8
619	8
620	8
621	8
622	8
623	8
624	8
625	8
626	8
627	8
628	8
629	8
630	8
631	9
632	8
633	8
634	8
635	8
636	8
637	8
638	8
639	8
640	8
641	8
642	8
643	8
644	8
645	8
646	8
647	8
648	8
649	8
650	8
651	8
652	8
653	8
654	9
655	8
656	8
657	8
658	8
659	8
660	8
661	8
662	8
663	8
664	8
665	8
666	8
667	9
668	8
669	8
670	8
671	8
672	8
673	8
674	8
675	8
676	8
677	8
678	8
679	8
680	8
681	8
682	8
683	8
684	8
685	9
686	8
687	8
688	8
689	8
690	8
691	8
692	8
693	8
694	8
695	8
696	8
697	8
698	8
699	8
700	8
701	8
702	8
703	9
704	8
705	8
706	8
707	8
708	8
709	8
710	8
711	8
712	8
713	8
714	8
715	8
716	8
717	8
718	8
719	8
720	8
721	8
722	8
723	8
724	8
725	8
726	8
727	7
728	8
729	8
730	8
731	8
732	8
733	8
734	8
735	8
736	8
737	8
738	8
739	9
740	8
741	8
742	8
743	8
744	8
745	8
746	8
747	8
748	8
749	8
750	8
751	8
752	8
753	8
754	8
755	8
756	8
757	9
758	8
759	8
760	8
761	8
762	8
763	8
764	8
765	8
766	8
767	8
768	8
769	8
770	8
771	8
772	8
773	8
774	8
775	8
776	8
777	8
778	8
779	8
780	8
781	8
782	8
783	8
784	8
785	8
786	8
787	8
788	8
789	8
790	8
791	8
792	7
793	9
794	8
795	8
796	8
797	8
798	8
799	8
800	8
801	8
802	8
803	8
804	8
805	8
806	8
807	8
808	8
809	8
810	8
811	8
812	8
813	8
814	8
815	8
816	8
817	8
818	8
819	8
820	8
821	7
822	8
823	8
824	7
825	8
826	8
827	8
828	8
829	9
830	8
831	8
832	8
833	8
834	8
835	8
836	8
837	8
838	8
839	8
840	8
841	8
842	8
843	8
844	8
845	8
846	8
847	8
848	8
849	8
850	8
851	8
852	8
853	8
854	8
855	8
856	8
857	8
858	8
859	8
860	8
861	8
862	8
863	8
864	7
865	7
866	8
867	7
868	8
869	8
870	7
871	8
872	8
873	8
874	8
875	8
876	8
877	8
878	8
879	8
880	8
881	8
882	8
883	8
884	8
885	8
886	8
887	8
888	8
889	8
890	8
891	8
892	8
893	7
894	8
895	8
896	8
897	8
898	8
899	8
900	7
901	8
902	8
903	7
904	8
905	8
906	8
907	8
908	8
909	8
910	8
911	8
912	8
913	8
914	8
915	8
916	8
917	8
918	8
919	9
920	8
921	8
922	8
923	8
924	8
925	8
926	8
927	8
928	8
929	8
930	8
931	8
932	8
933	8
934	8
935	8
936	8
937	8
938	8
939	7
940	8
941	8
942	7
943	7
944	8
945	8
946	8
947	8
948	8
949	8
950	8
951	8
952	8
953	8
954	8
955	8
956	8
957	8
958	7
959	8
960	8
961	8
962	8
963	8
964	8
965	8
966	8
967	8
968	8
969	8
970	8
971	8
972	8
973	8
974	8
975	8
976	8
977	8
978	8
979	8
980	8
981	8
982	8
983	8
984	7
985	8
986	8
987	8
988	7
989	7
990	7
991	7
992	7
993	7
994	7
995	7
996	7
997	7
998	8
999	7
1000	7
1001	7
1002	7
1003	7
1004	7
1005	7
1006	7
1007	7
1008	7
1009	8
1010	7
1011	7
1012	7
1013	7
1014	7
1015	7
1016	7
1017	7
1018	7
1019	7
1020	7
1021	7
1022	7
1023	7
1024	7
1025	7
1026	7
1027	8
1028	7
1029	7
1030	7
1031	7
1032	7
1033	7
1034	7
1035	7
1036	7
1037	7
1038	7
1039	7
1040	7
1041	7
1042	7
1043	7
1044	7
1045	8
1046	7
1047	7
1048	7
1049	7
1050	7
1051	7
1052	7
1053	7
1054	7
1055	7
1056	7
1057	7
1058	7
1059	7
1060	7
1061	7
1062	7
1063	8
1064	7
1065	7
1066	7
1067	7
1068	7
1069	7
1070	7
1071	7
1072	7
1073	7
1074	7
1075	7
1076	7
1077	7
1078	7
1079	7
1080	7
1081	8
1082	7
1083	7
1084	7
1085	7
1086	7
1087	7
1088	7
1089	7
1090	7
1091	7
1092	7
1093	7
1094	7
1095	7
1096	7
1097	7
1098	7
1099	8
1100	7
1101	7
1102	7
1103	7
1104	7
1105	7
1106	7
1107	7
1108	7
1109	7
1110	7
1111	7
1112	7
1113	7
1114	7
1115	7
1116	7
1117	8
1118	7
1119	7
1120	7
1121	7
1122	7
1123	7
1124	7
1125	7
1126	7
1127	7
1128	7
1129	7
1130	7
1131	7
1132	7
1133	7
1134	7
1135	8
1136	7
1137	7
1138	7
1139	7
1140	7
1141	7
1142	7
1143	7
1144	7
1145	7
1146	7
1147	7
1148	7
1149	7
1150	7
1151	7
1152	7
1153	8
1154	7
1155	7
1156	7
1157	7
1158	7
1159	7
1160	7
1161	7
1162	7
1163	7
1164	7
1165	7
1166	7
1167	7
1168	7
1169	7
1170	7
1171	8
1172	7
1173	7
1174	7
1175	7
1176	7
1177	7
1178	7
1179	7
1180	7
1181	7
1182	7
1183	7
1184	7
1185	7
1186	7
1187	7
1188	7
1189	8
1190	7
1191	7
1192	7
1193	7
1194	7
1195	7
1196	7
1197	7
1198	7
1199	7
1200	7
1201	7
1202	7
1203	7
1204	7
1205	7
1206	7
1207	7
1208	7
1209	7
1210	7
1211	6
1212	7
1213	6
1214	6
1215	7
1216	6
1217	7
1218	7
1219	6
1220	7
1221	7
1222	6
1223	7
1224	6
1225	7
1226	7
1227	7
1228	7
1229	7
1230	6
1231	7
1232	6
1233	6
1234	6
1235	6
1236	6
1237	6
1238	6
1239	7
1240	7
1241	7
1242	6
1243	7
1244	7
1245	7
1246	7
1247	7
1248	7
1249	7
1250	7
1251	7
1252	7
1253	7
1254	6
1255	7
1256	7
1257	6
1258	7
1259	7
1260	6
1261	8
1262	7
1263	7
1264	7
1265	7
1266	7
1267	7
1268	7
1269	7
1270	7
1271	7
1272	7
1273	7
1274	7
1275	7
1276	7
1277	7
1278	7
1279	7
1280	7
1281	7
1282	7
1283	7
1284	7
1285	7
1286	6
1287	7
1288	7
1289	7
1290	7
1291	7
1292	7
1293	7
1294	7
1295	7
1296	7
1297	7
1298	7
1299	7
1300	7
1301	7
1302	7
1303	7
1304	7
1305	7
1306	7
1307	7
1308	7
1309	7
1310	7
1311	7
1312	7
1313	7
1314	6
1315	7
1316	7
1317	7
1318	7
1319	7
1320	6
1321	7
1322	7
1323	7
1324	7
1325	7
1326	7
1327	7
1328	7
1329	7
1330	7
1331	7
1332	7
1333	8
1334	7
1335	7
1336	7
1337	7
1338	7
1339	7
1340	7
1341	7
1342	7
1343	7
1344	7
1345	7
1346	7
1347	7
1348	7
1349	7
1350	7
1351	6
1352	7
1353	7
1354	6
1355	6
1356	7
1357	7
1358	6
1359	7
1360	6
1361	6
1362	6
1363	6
1364	6
1365	6
1366	6
1367	6
1368	7
1369	7
1370	6
1371	7
1372	6
1373	6
1374	7
1375	6
1376	7
1377	6
1378	6
1379	7
1380	6
1381	6
1382	6
1383	6
1384	6
1385	6
1386	6
1387	7
1388	6
1389	6
1390	7
1391	6
1392	7
1393	6
1394	6
1395	6
1396	6
1397	6
1398	6
1399	6
1400	7
1401	7
1402	7
1403	7
1404	6
1405	7
1406	6
1407	6
1408	6
1409	6
1410	6
1411	7
1412	6
1413	7
1414	6
1415	6
1416	7
1417	6
1418	7
1419	6
1420	6
1421	6
1422	6
1423	7
1424	7
1425	7
1426	7
1427	7
1428	6
1429	7
1430	7
1431	7
1432	7
1433	6
1434	7
1435	7
1436	7
1437	7
1438	7
1439	7
1440	7
1441	7
1442	7
1443	6
1444	7
1445	7
1446	7
1447	7
1448	7
1449	7
1450	7
1451	7
1452	7
1453	7
1454	7
1455	7
1456	7
1457	7
1458	7
1459	7
1460	7
1461	7
1462	7
1463	7
1464	7
1465	7
1466	7
1467	7
1468	7
1469	7
1470	7
1471	7
1472	7
1473	7
1474	6
1475	7
1476	7
1477	7
1478	7
1479	7
1480	7
1481	7
1482	6
1483	6
1484	6
1485	6
1486	7
1487	7
1488	7
1489	6
1490	6
1491	6
1492	6
1493	6
1494	6
1495	6
1496	7
1497	6
1498	6
1499	6
1500	6
1501	6
1502	6
1503	6
1504	6
1505	6
1506	6
1507	6
1508	6
1509	6
1510	6
1511	6
1512	6
1513	6
1514	7
1515	6
1516	6
1517	6
1518	6
1519	6
1520	6
1521	6
1522	6
1523	6
1524	7
1525	6
1526	6
1527	6
1528	6
1529	6
1530	6
1531	7
1532	6
1533	6
1534	6
1535	6
1536	6
1537	6
1538	6
1539	6
1540	6
1541	6
1542	6
1543	6
1544	6
1545	6
1546	6
1547	6
1548	6
1549	6
1550	6
1551	7
1552	6
1553	7
1554	6
1555	6
1556	7
1557	6
1558	6
1559	7
1560	6
1561	6
1562	6
1563	6
1564	6
1565	6
1566	6
1567	6
1568	6
1569	7
1570	6
1571	6
1572	6
1573	6
1574	6
1575	6
1576	6
1577	6
1578	6
1579	6
1580	7
1581	6
1582	6
1583	6
1584	6
1585	7
1586	6
1587	6
1588	6
1589	6
1590	6
1591	6
1592	6
1593	6
1594	6
1595	6
1596	6
1597	6
1598	6
1599	6
1600	6
1601	6
1602	6
1603	7
1604	6
1605	6
1606	6
1607	6
1608	6
1609	6
1610	6
1611	6
1612	6
1613	6
1614	6
1615	6
1616	6
1617	6
1618	6
1619	6
1620	6
1621	7
1622	6
1623	6
1624	6
1625	6
1626	6
1627	6
1628	6
1629	6
1630	6
1631	6
1632	6
1633	6
1634	6
1635	6
1636	6
1637	6
1638	6
1639	7
1640	6
1641	6
1642	6
1643	6
1644	6
1645	6
1646	6
1647	6
1648	6
1649	6
1650	6
1651	6
1652	6
1653	6
1654	6
1655	6
1656	6
1657	7
1658	6
1659	6
1660	6
1661	6
1662	6
1663	6
1664	6
1665	6
1666	6
1667	6
1668	6
1669	6
1670	6
1671	6
1672	6
1673	6
1674	6
1675	7
1676	6
1677	6
1678	6
1679	6
1680	6
1681	6
1682	6
1683	6
1684	6
1685	6
1686	6
1687	6
1688	6
1689	6
1690	6
1691	6
1692	6
1693	7
1694	6
1695	6
1696	6
1697	6
1698	6
1699	6
1700	6
1701	6
1702	6
1703	6
1704	6
1705	6
1706	6
1707	6
1708	6
1709	6
1710	6
1711	7
1712	6
1713	6
1714	6
1715	6
1716	6
1717	6
1718	6
1719	6
1720	6
1721	6
1722	6
1723	6
1724	6
1725	6
1726	6
1727	6
1728	6
1729	7
1730	6
1731	6
1732	6
1733	6
1734	6
1735	6
1736	6
1737	6
1738	6
1739	6
1740	6
1741	6
1742	6
1743	6
1744	6
1745	6
1746	6
1747	7
1748	6
1749	6
1750	6
1751	6
1752	6
1753	6
1754	6
1755	6
1756	6
1757	6
1758	6
1759	6
1760	6
1761	6
1762	6
1763	6
1764	6
1765	7
1766	6
1767	6
1768	6
1769	6
1770	6
1771	6
1772	6
1773	6
1774	6
1775	6
1776	6
1777	6
1778	6
1779	6
1780	6
1781	6
1782	6
1783	7
1784	6
1785	6
1786	6
1787	6
1788	6
1789	6
1790	6
1791	6
1792	6
1793	6
1794	6
1795	6
1796	6
1797	6
1798	6
1799	6
1800	6
1801	7
1802	6
1803	6
1804	6
1805	6
1806	6
1807	6
1808	6
1809	6
1810	6
1811	6
1812	6
1813	6
1814	6
1815	6
1816	6
1817	6
1818	6
1819	7
1820	6
1821	6
1822	6
1823	6
1824	6
1825	6
1826	6
1827	6
1828	6
1829	6
1830	6
1831	6
1832	6
1833	6
1834	6
1835	6
1836	6
1837	6
1838	6
1839	6
1840	6
1841	6
1842	6
1843	6
1844	7
1845	6
1846	6
1847	6
1848	6
1849	6
1850	6
1851	6
1852	6
1853	6
1854	6
1855	7
1856	6
1857	6
1858	6
1859	6
1860	6
1861	6
1862	6
1863	6
1864	6
1865	6
1866	6
1867	6
1868	6
1869	6
1870	6
1871	6
1872	6
1873	7
1874	6
1875	6
1876	6
1877	6
1878	6
1879	6
1880	6
1881	6
1882	6
1883	6
1884	6
1885	6
1886	6
1887	6
1888	6
1889	6
1890	6
1891	7
1892	6
1893	6
1894	6
1895	6
1896	6
1897	6
1898	6
1899	6
1900	6
1901	6
1902	6
1903	6
1904	6
1905	6
1906	6
1907	6
1908	6
1909	7
1910	6
1911	6
1912	6
1913	6
1914	6
1915	6
1916	6
1917	6
1918	6
1919	6
1920	6
1921	6
1922	6
1923	6
1924	6
1925	6
1926	6
1927	7
1928	6
1929	6
1930	6
1931	6
1932	6
1933	6
1934	6
1935	6
1936	6
1937	6
1938	6
1939	6
1940	6
1941	6
1942	6
1943	6
1944	6
1945	7
1946	6
1947	6
1948	6
1949	6
1950	6
1951	6
1952	6
1953	6
1954	6
1955	6
1956	6
1957	6
1958	6
1959	6
1960	6
1961	6
1962	6
1963	7
1964	6
1965	6
1966	6
1967	6
1968	6
1969	6
1970	6
1971	6
1972	6
1973	6
1974	6
1975	6
1976	6
1977	6
1978	6
1979	6
1980	6
1981	6
1982	6
1983	6
1984	6
1985	6
1986	7
1987	6
1988	6
1989	6
1990	6
1991	7
1992	6
1993	7
1994	7
1995	6
1996	6
1997	7
1998	6
1999	7
2000	6
2001	6
2002	6
2003	6
2004	6
2005	6
2006	6
2007	6
2008	6
2009	6
2010	6
2011	6
2012	6
2013	6
2014	6
2015	6
2016	6
2017	7
2018	6
2019	6
2020	6
2021	6
2022	6
2023	6
2024	6
2025	6
2026	6
2027	6
2028	6
2029	6
2030	6
2031	6
2032	6
2033	6
2034	6
2035	7
2036	6
2037	6
2038	6
2039	6
2040	6
2041	6
2042	6
2043	6
2044	6
2045	6
2046	6
2047	6
2048	6
2049	6
2050	6
2051	6
2052	6
2053	7
2054	6
2055	6
2056	6
2057	6
2058	6
2059	6
2060	6
2061	6
2062	6
2063	6
2064	6
2065	6
2066	6
2067	6
2068	6
2069	6
2070	6
2071	6
2072	6
2073	6
2074	7
2075	7
2076	6
2077	7
2078	6
2079	6
2080	6
2081	6
2082	6
2083	6
2084	6
2085	6
2086	6
2087	6
2088	6
2089	7
2090	6
2091	6
2092	6
2093	6
2094	6
2095	6
2096	6
2097	6
2098	6
2099	6
2100	6
2101	6
2102	6
2103	6
2104	6
2105	6
2106	6
2107	7
2108	6
2109	6
2110	6
2111	6
2112	6
2113	6
2114	6
2115	6
2116	6
2117	6
2118	6
2119	6
2120	6
2121	6
2122	6
2123	6
2124	6
2125	7
2126	6
2127	6
2128	6
2129	6
2130	6
2131	6
2132	6
2133	6
2134	6
2135	6
2136	6
2137	6
2138	6
2139	6
2140	6
2141	6
2142	6
2143	7
2144	6
2145	6
2146	6
2147	6
2148	6
2149	6
2150	6
2151	6
2152	6
2153	6
2154	6
2155	6
2156	6
2157	6
2158	6
2159	6
2160	6
2161	7
2162	6
2163	6
2164	6
2165	6
2166	6
2167	6
2168	6
2169	6
2170	6
2171	6
2172	6
2173	6
2174	6
2175	6
2176	6
2177	6
2178	6
2179	7
2180	6
2181	6
2182	6
2183	6
2184	6
2185	6
2186	6
2187	6
2188	6
2189	6
2190	6
2191	6
2192	6
2193	6
2194	6
2195	6
2196	6
2197	7
2198	6
2199	6
2200	6
2201	6
2202	6
2203	6
2204	6
2205	6
2206	6
2207	6
2208	6
2209	6
2210	6
2211	6
2212	6
2213	6
2214	6
2215	7
2216	6
2217	6
2218	6
2219	6
2220	6
2221	6
2222	6
2223	6
2224	6
2225	6
2226	6
2227	6
2228	6
2229	6
2230	6
2231	6
2232	6
2233	7
2234	6
2235	6
2236	6
2237	6
2238	6
2239	6
2240	6
2241	6
2242	6
2243	6
2244	6
2245	6
2246	6
2247	6
2248	6
2249	6
2250	6
2251	7
2252	6
2253	6
2254	6
2255	6
2256	6
2257	6
2258	6
2259	6
2260	6
2261	6
2262	6
2263	6
2264	6
2265	6
2266	6
2267	6
2268	6
2269	7
2270	6
2271	6
2272	6
2273	6
2274	6
2275	6
2276	6
2277	6
2278	6
2279	6
2280	6
2281	6
2282	6
2283	6
2284	6
2285	6
2286	6
2287	7
2288	6
2289	6
2290	6
2291	6
2292	6
2293	6
2294	6
2295	6
2296	6
2297	6
2298	6
2299	6
2300	6
2301	6
2302	6
2303	6
2304	6
2305	7
2306	6
2307	6
2308	6
2309	6
2310	6
2311	6
2312	6
2313	6
2314	6
2315	6
2316	6
2317	6
2318	6
2319	6
2320	6
2321	6
2322	6
2323	7
2324	6
2325	6
2326	6
2327	6
2328	6
2329	6
2330	6
2331	6
2332	6
2333	6
2334	6
2335	6
2336	6
2337	6
2338	6
2339	6
2340	6
2341	7
2342	6
2343	6
2344	6
2345	6
2346	6
2347	6
2348	6
2349	6
2350	6
2351	6
2352	6
2353	6
2354	6
2355	6
2356	6
2357	6
2358	6
2359	7
2360	6
2361	6
2362	6
2363	6
2364	6
2365	6
2366	6
2367	6
2368	6
2369	6
2370	6
2371	6
2372	6
2373	6
2374	6
2375	6
2376	6
2377	7
2378	6
2379	6
2380	6
2381	6
2382	6
2383	6
2384	6
2385	6
2386	6
2387	6
2388	6
2389	6
2390	6
2391	6
2392	6
2393	6
2394	6
2395	7
2396	6
2397	6
2398	6
2399	6
2400	6
2401	6
2402	6
2403	6
2404	6
2405	6
2406	6
2407	6
2408	6
2409	6
2410	6
2411	6
2412	6
2413	7
2414	6
2415	6
2416	6
2417	6
2418	6
2419	6
2420	6
2421	6
2422	6
2423	6
2424	6
2425	6
2426	6
2427	6
2428	6
2429	6
2430	6
2431	7
2432	6
2433	6
2434	6
2435	6
2436	6
2437	6
2438	6
2439	6
2440	6
2441	6
2442	6
2443	6
2444	6
2445	6
2446	6
2447	6
2448	6
2449	7
2450	6
2451	6
2452	6
2453	6
2454	6
2455	6
2456	6
2457	6
2458	6
2459	6
2460	6
2461	6
2462	6
2463	6
2464	6
2465	6
2466	6
2467	7
2468	6
2469	6
2470	6
2471	6
2472	6
2473	6
2474	6
2475	6
2476	6
2477	6
2478	6
2479	6
2480	6
2481	6
2482	6
2483	6
2484	6
2485	7
2486	6
2487	6
2488	6
2489	6
2490	6
2491	6
2492	6
2493	6
2494	6
2495	6
2496	6
2497	6
2498	6
2499	6
2500	6
2501	6
2502	6
2503	7
2504	6
2505	6
2506	6
2507	6
2508	6
2509	6
2510	6
2511	6
2512	6
2513	6
2514	6
2515	6
2516	6
2517	6
2518	6
2519	6
2520	6
2521	7
2522	6
2523	6
2524	6
2525	6
2526	6
2527	6
2528	6
2529	6
2530	6
2531	6
2532	6
2533	6
2534	6
2535	6
2536	6
2537	6
2538	6
2539	7
2540	6
2541	6
2542	6
2543	6
2544	6
2545	6
2546	6
2547	6
2548	6
2549	6
2550	6
2551	6
2552	6
2553	6
2554	6
2555	6
2556	6
2557	7
2558	6
2559	6
2560	6
2561	6
2562	6
2563	6
2564	6
2565	6
2566	6
2567	6
2568	6
2569	6
2570	6
2571	6
2572	6
2573	6
2574	6
2575	7
2576	6
2577	6
2578	6
2579	6
2580	6
2581	6
2582	6
2583	6
2584	6
2585	6
2586	6
2587	6
2588	6
2589	6
2590	6
2591	6
2592	6
2593	7
2594	6
2595	6
2596	6
2597	6
2598	6
2599	6
2600	6
2601	6
2602	6
2603	6
2604	6
2605	6
2606	6
2607	6
2608	6
2609	6
2610	6
2611	7
2612	6
2613	6
2614	6
2615	6
2616	6
2617	6
2618	6
2619	6
2620	6
2621	6
2622	6
2623	6
2624	6
2625	6
2626	6
2627	6
2628	6
2629	7
2630	6
2631	6
2632	6
2633	6
2634	6
2635	6
2636	6
2637	6
2638	6
2639	6
2640	6
2641	6
2642	6
2643	6
2644	6
2645	6
2646	6
2647	7
2648	6
2649	6
2650	6
2651	6
2652	6
2653	6
2654	6
2655	6
2656	6
2657	6
2658	6
2659	6
2660	6
2661	6
2662	6
2663	6
2664	6
2665	7
2666	6
2667	6
2668	6
2669	6
2670	6
2671	6
2672	6
2673	6
2674	6
2675	6
2676	6
2677	6
2678	6
2679	6
2680	6
2681	6
2682	6
2683	7
2684	6
2685	6
2686	6
2687	6
2688	6
2689	6
2690	6
2691	6
2692	6
2693	6
2694	6
2695	6
2696	6
2697	6
2698	6
2699	6
2700	6
2701	7
2702	6
2703	6
2704	6
2705	6
2706	6
2707	6
2708	6
2709	6
2710	6
2711	6
2712	6
2713	6
2714	6
2715	6
2716	6
2717	6
2718	6
2719	7
2720	6
2721	6
2722	6
2723	6
2724	6
2725	6
2726	6
2727	6
2728	6
2729	6
2730	6
2731	6
2732	6
2733	6
2734	6
2735	6
2736	6
2737	7
2738	6
2739	6
2740	6
2741	6
2742	6
2743	6
2744	6
2745	6
2746	6
2747	6
2748	6
2749	6
2750	6
2751	6
2752	6
2753	6
2754	6
2755	7
2756	6
2757	6
2758	6
2759	6
2760	6
2761	6
2762	6
2763	6
2764	6
2765	6
2766	6
2767	6
2768	6
2769	6
2770	6
2771	6
2772	6
2773	7
2774	6
2775	6
2776	6
2777	6
2778	6
2779	6
2780	6
2781	6
2782	6
2783	6
2784	6
2785	6
2786	6
2787	6
2788	6
2789	6
2790	6
2791	7
2792	6
2793	6
2794	6
2795	6
2796	6
2797	6
2798	6
2799	6
2800	6
2801	6
2802	6
2803	6
2804	6
2805	6
2806	6
2807	6
2808	6
2809	7
2810	6
2811	6
2812	6
2813	6
2814	6
2815	6
2816	6
2817	6
2818	6
2819	6
2820	6
2821	6
2822	6
2823	6
2824	6
2825	6
2826	6
2827	7
2828	6
2829	6
2830	6
2831	6
2832	6
2833	6
2834	6
2835	6
2836	6
2837	6
2838	6
2839	6
2840	6
2841	6
2842	6
2843	6
2844	6
2845	7
2846	6
2847	6
2848	6
2849	6
2850	6
2851	6
2852	6
2853	6
2854	6
2855	6
2856	6
2857	6
2858	6
2859	6
2860	6
2861	6
2862	6
2863	6
2864	6
2865	6
2866	6
2867	6
2868	6
2869	6
2870	6
2871	6
2872	6
2873	6
2874	6
2875	6
2876	6
2877	6
2878	6
2879	5
2880	6
2881	6
2882	6
2883	6
2884	5
2885	6
2886	6
2887	6
2888	6
2889	5
2890	6
2891	6
2892	6
2893	6
2894	6
2895	6
2896	6
2897	6
2898	6
2899	7
2900	6
2901	6
2902	6
2903	6
2904	6
2905	6
2906	6
2907	6
2908	6
2909	6
2910	6
2911	6
2912	6
2913	6
2914	6
2915	6
2916	6
2917	7
2918	6
2919	6
2920	6
2921	6
2922	6
2923	6
2924	6
2925	6
2926	6
2927	6
2928	6
2929	6
2930	6
2931	6
2932	6
2933	6
2934	6
2935	7
2936	6
2937	6
2938	6
2939	6
2940	6
2941	6
2942	6
2943	6
2944	6
2945	6
2946	6
2947	6
2948	6
2949	6
2950	6
2951	6
2952	6
2953	7
2954	6
2955	6
2956	6
2957	6
2958	6
2959	6
2960	6
2961	6
2962	6
2963	6
2964	6
2965	6
2966	6
2967	6
2968	6
2969	6
2970	6
2971	7
2972	6
2973	6
2974	6
2975	6
2976	6
2977	6
2978	6
2979	6
2980	6
2981	6
2982	6
2983	6
2984	6
2985	6
2986	6
2987	6
2988	6
2989	6
2990	6
2991	5
2992	6
2993	6
2994	6
2995	6
2996	6
2997	6
2998	6
2999	6
